USRID	RST
60593	0
60627	0
60663	0
60720	0
60727	0
60745	0
60753	0
60834	0
60937	0
60939	0
60981	0
61027	0
61111	0
61119	0
61234	0
61237	0
61259	0
61271	0
61284	0
61332	0
61361	0
61386	0
61414	0
61431	0
61457	0
61470	0
61553	0
61737	0
61756	0
61798	0
61838	0
61913	0
61969	0
62000	0
62044	0
62078	0
62113	0
62210	0
62247	0
62287	0
62464	0
62493	0
62538	0
62570	0
62571	0
62603	0
62610	0
62639	0
62678	0
62747	0
62775	0
62776	0
62797	0
62805	0
62826	0
62827	0
62836	0
62901	0
62965	0
63084	0
63231	0
63237	0
63247	0
63257	0
63258	0
63410	0
63475	0
63479	0
63518	0
63523	0
63549	0
63556	0
63592	0
63770	0
63772	0
63797	0
63864	0
63896	0
64032	0
64186	0
64189	0
64234	0
64311	0
64313	0
64356	0
64363	0
64365	0
64429	0
64433	0
64452	0
64458	0
64482	0
64490	0
64500	0
64509	0
64514	0
64541	0
64612	0
64677	0
64686	0
64731	0
64734	0
64747	0
64812	0
64836	0
64853	0
64899	0
64905	0
64987	0
65067	0
65191	0
65257	0
65270	0
65332	0
65342	0
65345	0
65346	0
65487	0
65494	0
65589	0
65662	0
65762	0
65775	0
65909	0
66048	0
66093	0
66117	0
66120	0
66135	0
66142	0
66228	0
66269	0
66294	0
66327	0
66331	0
66363	0
66365	0
66390	0
66395	0
66397	0
66416	0
66560	0
66603	0
66661	0
66696	0
66850	0
66872	0
66968	0
66997	0
67053	0
67068	0
67095	0
67269	0
67300	0
67434	0
67445	0
67447	0
67630	0
67685	0
67710	0
67719	0
67744	0
67773	0
67863	0
67909	0
67910	0
67990	0
68055	0
68076	0
68097	0
68131	0
68133	0
68140	0
68229	0
68397	0
68403	0
68485	0
68500	0
68546	0
68699	0
68782	0
68808	0
68974	0
69004	0
69050	0
69201	0
69213	0
69265	0
69293	0
69294	0
69357	0
69368	0
69417	0
69440	0
69454	0
69458	0
69459	0
69473	0
69502	0
69585	0
69666	0
69711	0
69754	0
69761	0
69774	0
69783	0
69878	0
69904	0
70074	0
70155	0
70192	0
70228	0
70262	0
70333	0
70344	0
70347	0
70411	0
70439	0
70503	0
70506	0
70544	0
70562	0
70574	0
70597	0
70604	0
70606	0
70628	0
70700	0
70861	0
71080	0
71086	0
71179	0
71267	0
71299	0
71312	0
71315	0
71685	0
71706	0
71814	0
71820	0
71903	0
71929	0
72079	0
72094	0
72142	0
72398	0
72443	0
72498	0
72606	0
72644	0
72718	0
72719	0
72780	0
72816	0
72817	0
72836	0
72869	0
72931	0
73056	0
73061	0
73067	0
73083	0
73203	0
73236	0
73242	0
73352	0
73476	0
73587	0
73704	0
73754	0
73766	0
73883	0
74024	0
74042	0
74222	0
74247	0
74288	0
74297	0
74329	0
74332	0
74401	0
74404	0
74487	0
74548	0
74549	0
74584	0
74593	0
74615	0
74722	0
74781	0
74896	0
74897	0
74919	0
74966	0
75038	0
75217	0
75275	0
75346	0
75352	0
75403	0
75616	0
75735	0
75752	0
75760	0
75861	0
75900	0
75948	0
76023	0
76077	0
76195	0
76204	0
76208	0
76222	0
76328	0
76395	0
76477	0
76495	0
76610	0
76647	0
76652	0
76758	0
76826	0
76959	0
76972	0
76992	0
76996	0
77105	0
77174	0
77198	0
77222	0
77245	0
77316	0
77319	0
77343	0
77370	0
77414	0
77426	0
77481	0
77615	0
77640	0
77651	0
77659	0
77718	0
77740	0
77767	0
77775	0
77780	0
77841	0
77951	0
77955	0
77966	0
78017	0
78085	0
78094	0
78180	0
78243	0
78393	0
78402	0
78414	0
78503	0
78519	0
78640	0
78653	0
78655	0
78658	0
78676	0
78728	0
78756	0
78786	0
78853	0
78868	0
78897	0
78943	0
78947	0
78957	0
78964	0
78971	0
79165	0
79185	0
79207	0
79253	0
79275	0
79339	0
79447	0
79482	0
79505	0
79552	0
79696	0
79719	0
79722	0
79763	0
80005	0
80051	0
80169	0
80246	0
80279	0
80450	0
80566	0
80583	0
80613	0
80694	0
80835	0
80915	0
80955	0
81005	0
81062	0
81086	0
81128	0
81159	0
81199	0
81224	0
81271	0
81322	0
81360	0
81368	0
81400	0
81415	0
81452	0
81508	0
81596	0
81669	0
81750	0
81752	0
81764	0
81805	0
81924	0
81997	0
82027	0
82049	0
82078	0
82163	0
82189	0
82225	0
82277	0
82332	0
82347	0
82376	0
82398	0
82412	0
82479	0
82539	0
82567	0
82643	0
82668	0
82672	0
82698	0
82903	0
82921	0
83026	0
83218	0
83230	0
83285	0
83348	0
83367	0
83408	0
83434	0
83508	0
83540	0
83541	0
83543	0
83585	0
83588	0
83662	0
83700	0
83710	0
83735	0
83791	0
83874	0
83976	0
83992	0
84013	0
84123	0
84164	0
84197	0
84205	0
84226	0
84274	0
84280	0
84405	0
84422	0
84492	0
84678	0
84731	0
84779	0
84830	0
84985	0
85100	0
85117	0
85134	0
85243	0
85335	0
85336	0
85340	0
85429	0
85485	0
85675	0
85690	0
85802	0
85820	0
85859	0
85864	0
85897	0
85908	0
86120	0
86301	0
86340	0
86399	0
86403	0
86434	0
86468	0
86552	0
86622	0
86645	0
86652	0
86704	0
86888	0
86899	0
86965	0
87013	0
87066	0
87076	0
87165	0
87182	0
87227	0
87242	0
87314	0
87328	0
87420	0
87449	0
87508	0
87544	0
87706	0
87786	0
87801	0
87814	0
87878	0
87894	0
87914	0
87921	0
87930	0
87967	0
87979	0
88056	0
88135	0
88163	0
88195	0
88246	0
88292	0
88307	0
88345	0
88463	0
88482	0
88492	0
88504	0
88596	0
88824	0
88836	0
88860	0
88925	0
88951	0
89009	0
89109	0
89120	0
89163	0
89195	0
89311	0
89417	0
89460	0
89514	0
89526	0
89641	0
89678	0
89716	0
89718	0
89736	0
89768	0
89918	0
89976	0
89980	0
90027	0
90038	0
90104	0
90179	0
90218	0
90233	0
90285	0
90353	0
90396	0
90431	0
90721	0
90767	0
90880	0
90953	0
90998	0
91089	0
91158	0
91189	0
91217	0
91249	0
91431	0
91526	0
91596	0
91738	0
91872	0
91889	0
91910	0
92032	0
92038	0
92041	0
92102	0
92107	0
92117	0
92124	0
92145	0
92165	0
92197	0
92219	0
92239	0
92261	0
92277	0
92312	0
92317	0
92318	0
92336	0
92379	0
92398	0
92421	0
92459	0
92496	0
92537	0
92552	0
92617	0
92625	0
92646	0
92676	0
92735	0
92773	0
92934	0
92980	0
93027	0
93100	0
93103	0
93125	0
93144	0
93194	0
93199	0
93225	0
93233	0
93282	0
93295	0
93312	0
93325	0
93384	0
93438	0
93446	0
93494	0
93541	0
93549	0
93575	0
93762	0
93803	0
93828	0
93835	0
94010	0
94052	0
94071	0
94085	0
94109	0
94117	0
94120	0
94134	0
94274	0
94319	0
94362	0
94422	0
94583	0
94650	0
94707	0
94737	0
94755	0
94783	0
94802	0
94890	0
94909	0
94922	0
94929	0
94940	0
95007	0
95034	0
95040	0
95059	0
95097	0
95141	0
95151	0
95175	0
95213	0
95290	0
95371	0
95380	0
95412	0
95495	0
95496	0
95518	0
95569	0
95580	0
95583	0
95638	0
95770	0
95842	0
95888	0
95988	0
96010	0
96013	0
96031	0
96078	0
96165	0
96172	0
96223	0
96240	0
96244	0
96246	0
96362	0
96431	0
96463	0
96472	0
96548	0
96585	0
96616	0
96682	0
96745	0
96749	0
96838	0
96849	0
96875	0
96955	0
97146	0
97334	0
97372	0
97491	0
97516	0
97546	0
97561	0
97573	0
97606	0
97607	0
97687	0
97742	0
97743	0
97814	0
97834	0
97955	0
98004	0
98079	0
98092	0
98104	0
98198	0
98219	0
98262	0
98293	0
98320	0
98337	0
98407	0
98536	0
98625	0
98655	0
98765	0
98883	0
98942	0
98947	0
99074	0
99086	0
99122	0
99145	0
99159	0
99170	0
99205	0
99274	0
99299	0
99350	0
99372	0
99397	0
99442	0
99518	0
99534	0
99536	0
99639	0
99644	0
99649	0
99766	0
99785	0
99803	0
99915	0
99948	0
99967	0
99976	0
8	0
23	0
137	0
214	0
320	0
338	0
470	0
539	0
624	0
660	0
669	0
690	0
797	0
840	0
1146	0
1244	0
1297	0
1311	0
1411	0
1566	0
1572	0
1578	0
1585	0
1603	0
1621	0
1654	0
1691	0
1699	0
1718	0
1723	0
1753	0
1806	0
1807	0
1811	0
1849	0
1853	0
1903	0
1969	0
1975	0
2010	0
2065	0
2073	0
2083	0
2145	0
2189	0
2224	0
2373	0
2376	0
2398	0
2528	0
2590	0
2624	0
2722	0
2958	0
3029	0
3078	0
3131	0
3153	0
3202	0
3271	0
3277	0
3318	0
3323	0
3348	0
3372	0
3467	0
3588	0
3633	0
3651	0
3712	0
3718	0
3767	0
3881	0
3897	0
3987	0
4030	0
4060	0
4063	0
4123	0
4171	0
4181	0
4330	0
4359	0
4499	0
4529	0
4536	0
4597	0
4736	0
4793	0
4889	0
4890	0
4907	0
4914	0
4991	0
5021	0
5052	0
5072	0
5079	0
5284	0
5348	0
5467	0
5486	0
5513	0
5568	0
5572	0
5636	0
5668	0
5677	0
5774	0
5789	0
5823	0
5848	0
5861	0
5862	0
5870	0
5957	0
6054	0
6062	0
6165	0
6203	0
6248	0
6286	0
6369	0
6413	0
6432	0
6461	0
6522	0
6543	0
6568	0
6603	0
6684	0
6809	0
6868	0
6894	0
7035	0
7048	0
7092	0
7095	0
7125	0
7141	0
7184	0
7261	0
7363	0
7368	0
7463	0
7477	0
7609	0
7623	0
7685	0
7711	0
7742	0
7798	0
7814	0
7831	0
7852	0
7873	0
7889	0
7893	0
8156	0
8157	0
8212	0
8268	0
8297	0
8378	0
8390	0
8428	0
8649	0
8663	0
8727	0
8761	0
8792	0
8821	0
8836	0
8848	0
9154	0
9166	0
9188	0
9191	0
9292	0
9304	0
9399	0
9469	0
9504	0
9680	0
9727	0
9744	0
9750	0
9764	0
9777	0
9817	0
9850	0
9964	0
10006	0
10033	0
10067	0
10230	0
10255	0
10263	0
10267	0
10301	0
10343	0
10354	0
10444	0
10470	0
10487	0
10513	0
10560	0
10625	0
10666	0
10868	0
10907	0
10919	0
10931	0
10957	0
11073	0
11090	0
11131	0
11139	0
11193	0
11318	0
11354	0
11379	0
11476	0
11491	0
11497	0
11508	0
11510	0
11544	0
11548	0
11555	0
11614	0
11627	0
11647	0
11713	0
11766	0
11841	0
11850	0
11858	0
11918	0
11954	0
11999	0
12055	0
12061	0
12080	0
12094	0
12104	0
12238	0
12285	0
12301	0
12369	0
12436	0
12607	0
12644	0
12685	0
12832	0
12867	0
12908	0
12912	0
12996	0
13002	0
13195	0
13232	0
13264	0
13304	0
13364	0
13411	0
13511	0
13575	0
13594	0
13775	0
13825	0
13917	0
13985	0
14012	0
14064	0
14131	0
14139	0
14361	0
14427	0
14448	0
14531	0
14559	0
14590	0
14862	0
14869	0
14893	0
14931	0
14945	0
14946	0
14961	0
14977	0
15023	0
15025	0
15089	0
15100	0
15166	0
15194	0
15309	0
15320	0
15454	0
15463	0
15636	0
15647	0
15785	0
15812	0
15965	0
16028	0
16111	0
16136	0
16147	0
16181	0
16241	0
16270	0
16319	0
16372	0
16414	0
16450	0
16534	0
16579	0
16585	0
16621	0
16642	0
16664	0
16723	0
16864	0
16924	0
16966	0
17041	0
17145	0
17148	0
17150	0
17161	0
17162	0
17182	0
17210	0
17214	0
17215	0
17364	0
17487	0
17540	0
17565	0
17630	0
17637	0
17914	0
17937	0
17944	0
17959	0
18062	0
18126	0
18251	0
18308	0
18351	0
18384	0
18412	0
18506	0
18535	0
18598	0
18599	0
18638	0
18694	0
18722	0
18741	0
18747	0
18777	0
18787	0
18812	0
18843	0
18895	0
18902	0
19047	0
19108	0
19160	0
19194	0
19252	0
19349	0
19398	0
19458	0
19476	0
19636	0
19682	0
19691	0
19696	0
19701	0
19743	0
19778	0
19798	0
19814	0
19817	0
19846	0
19861	0
19962	0
19976	0
19993	0
20006	0
20045	0
20080	0
20275	0
20289	0
20408	0
20457	0
20481	0
20506	0
20563	0
20705	0
20734	0
20741	0
20773	0
20884	0
21037	0
21065	0
21160	0
21177	0
21184	0
21264	0
21295	0
21449	0
21451	0
21508	0
21523	0
21541	0
21664	0
21684	0
21732	0
21764	0
21765	0
21897	0
21913	0
21962	0
21966	0
22120	0
22128	0
22161	0
22257	0
22258	0
22269	0
22285	0
22355	0
22389	0
22426	0
22441	0
22450	0
22461	0
22573	0
22609	0
22635	0
22750	0
22799	0
22936	0
22955	0
22987	0
22992	0
23128	0
23197	0
23204	0
23288	0
23292	0
23320	0
23391	0
23425	0
23438	0
23538	0
23545	0
23552	0
23640	0
23642	0
23646	0
23729	0
23733	0
23751	0
23776	0
23839	0
23865	0
24191	0
24392	0
24394	0
24397	0
24434	0
24514	0
24593	0
24662	0
24821	0
24889	0
25071	0
25090	0
25162	0
25187	0
25188	0
25274	0
25436	0
25462	0
25543	0
25560	0
25621	0
25698	0
25754	0
25871	0
25876	0
25900	0
25944	0
25952	0
26056	0
26117	0
26274	0
26286	0
26325	0
26379	0
26489	0
26566	0
26569	0
26649	0
26656	0
26753	0
26757	0
26767	0
26820	0
26832	0
26857	0
26908	0
26910	0
27058	0
27126	0
27205	0
27213	0
27238	0
27264	0
27366	0
27398	0
27458	0
27504	0
27575	0
27581	0
27714	0
27717	0
27775	0
27946	0
27951	0
28033	0
28075	0
28145	0
28157	0
28203	0
28227	0
28311	0
28393	0
28439	0
28441	0
28458	0
28543	0
28591	0
28666	0
28698	0
28747	0
28752	0
28879	0
28882	0
28894	0
28916	0
28954	0
28988	0
29020	0
29093	0
29158	0
29159	0
29237	0
29283	0
29305	0
29314	0
29421	0
29438	0
29534	0
29699	0
29715	0
29739	0
29760	0
29783	0
29807	0
29847	0
29889	0
29940	0
29982	0
29998	0
30016	0
30020	0
30072	0
30090	0
30132	0
30206	0
30321	0
30341	0
30386	0
30413	0
30425	0
30503	0
30627	0
30688	0
30734	0
30791	0
30807	0
30876	0
31013	0
31104	0
31144	0
31193	0
31212	0
31264	0
31320	0
31331	0
31355	0
31478	0
31485	0
31549	0
31633	0
31675	0
31686	0
31703	0
31711	0
31834	0
31836	0
31880	0
31916	0
31932	0
32028	0
32069	0
32088	0
32129	0
32204	0
32240	0
32343	0
32436	0
32453	0
32454	0
32486	0
32512	0
32514	0
32604	0
32643	0
32657	0
32683	0
32689	0
32717	0
32765	0
32769	0
32867	0
33010	0
33086	0
33346	0
33353	0
33418	0
33426	0
33509	0
33543	0
33574	0
33619	0
33636	0
33722	0
33807	0
33972	0
33973	0
33998	0
34087	0
34204	0
34236	0
34268	0
34286	0
34394	0
34469	0
34546	0
34597	0
34684	0
34703	0
34735	0
34797	0
34918	0
34930	0
34946	0
34972	0
34992	0
35120	0
35189	0
35250	0
35295	0
35321	0
35326	0
35362	0
35456	0
35488	0
35514	0
35524	0
35563	0
35643	0
35658	0
35714	0
35827	0
35866	0
35898	0
36031	0
36070	0
36091	0
36104	0
36111	0
36184	0
36239	0
36264	0
36293	0
36315	0
36318	0
36350	0
36433	0
36434	0
36457	0
36517	0
36594	0
36637	0
36671	0
36934	0
37009	0
37051	0
37086	0
37157	0
37207	0
37229	0
37322	0
37324	0
37337	0
37393	0
37492	0
37550	0
37640	0
37649	0
37707	0
37723	0
37742	0
37753	0
37831	0
37859	0
37871	0
37938	0
38011	0
38022	0
38136	0
38170	0
38205	0
38231	0
38324	0
38327	0
38330	0
38340	0
38365	0
38502	0
38504	0
38516	0
38613	0
38685	0
38719	0
38849	0
38863	0
38906	0
38916	0
38952	0
39088	0
39094	0
39177	0
39219	0
39230	0
39269	0
39332	0
39683	0
39754	0
39762	0
39871	0
39906	0
39943	0
40142	0
40167	0
40196	0
40217	0
40222	0
40225	0
40228	0
40273	0
40362	0
40406	0
40434	0
40469	0
40569	0
40601	0
40635	0
40643	0
40749	0
40856	0
40857	0
40863	0
40942	0
40979	0
40994	0
41038	0
41113	0
41231	0
41285	0
41311	0
41417	0
41423	0
41500	0
41505	0
41506	0
41614	0
41616	0
41622	0
41626	0
41690	0
41726	0
41730	0
41850	0
41854	0
41926	0
42001	0
42092	0
42161	0
42170	0
42176	0
42178	0
42220	0
42312	0
42326	0
42530	0
42594	0
42632	0
42638	0
42660	0
42666	0
42855	0
42864	0
42865	0
42923	0
42994	0
43033	0
43048	0
43120	0
43161	0
43162	0
43228	0
43235	0
43292	0
43409	0
43540	0
43617	0
43695	0
43712	0
43718	0
43749	0
43807	0
43898	0
43982	0
43984	0
44127	0
44170	0
44343	0
44453	0
44475	0
44535	0
44550	0
44572	0
44702	0
44846	0
45093	0
45376	0
45408	0
45422	0
45524	0
45565	0
45654	0
45714	0
45737	0
45759	0
45804	0
45805	0
45935	0
45997	0
46030	0
46056	0
46081	0
46086	0
46164	0
46167	0
46185	0
46232	0
46250	0
46368	0
46399	0
46458	0
46501	0
46506	0
46808	0
46927	0
47052	0
47075	0
47111	0
47161	0
47237	0
47258	0
47270	0
47275	0
47282	0
47328	0
47404	0
47463	0
47533	0
47548	0
47567	0
47587	0
47661	0
47675	0
47751	0
47792	0
47877	0
47880	0
47957	0
47961	0
47973	0
47999	0
48064	0
48082	0
48100	0
48257	0
48360	0
48368	0
48441	0
48532	0
48563	0
48619	0
48624	0
48674	0
48723	0
48827	0
48857	0
48910	0
48963	0
49033	0
49034	0
49038	0
49176	0
49177	0
49199	0
49216	0
49546	0
49552	0
49568	0
49627	0
49644	0
49658	0
49691	0
49709	0
49739	0
49747	0
49824	0
50025	0
50034	0
50104	0
50185	0
50229	0
50299	0
50307	0
50341	0
50379	0
50391	0
50430	0
50436	0
50510	0
50620	0
50662	0
50685	0
50687	0
50701	0
50756	0
50797	0
50819	0
50844	0
50860	0
50934	0
50962	0
50997	0
51055	0
51209	0
51303	0
51354	0
51536	0
51575	0
51645	0
51703	0
51721	0
51754	0
51785	0
51818	0
51868	0
51910	0
51919	0
51991	0
52011	0
52022	0
52047	0
52084	0
52102	0
52109	0
52226	0
52395	0
52425	0
52479	0
52483	0
52535	0
52611	0
52676	0
52748	0
52831	0
52862	0
52918	0
52924	0
53002	0
53104	0
53115	0
53143	0
53207	0
53224	0
53258	0
53263	0
53302	0
53367	0
53368	0
53372	0
53455	0
53554	0
53557	0
53579	0
53630	0
53693	0
53724	0
53749	0
53767	0
53772	0
53776	0
53824	0
53957	0
53963	0
54007	0
54021	0
54026	0
54028	0
54040	0
54092	0
54123	0
54173	0
54241	0
54247	0
54258	0
54278	0
54411	0
54449	0
54560	0
54581	0
54594	0
54614	0
54635	0
54824	0
54879	0
54986	0
54994	0
55000	0
55035	0
55063	0
55071	0
55131	0
55143	0
55322	0
55334	0
55495	0
55499	0
55559	0
55572	0
55582	0
55612	0
55646	0
55707	0
55725	0
55747	0
55748	0
55799	0
55811	0
55976	0
55992	0
56213	0
56218	0
56253	0
56269	0
56275	0
56317	0
56430	0
56474	0
56507	0
56551	0
56614	0
56682	0
56815	0
56881	0
56897	0
56936	0
56977	0
57011	0
57078	0
57129	0
57158	0
57180	0
57188	0
57299	0
57347	0
57519	0
57607	0
57648	0
57667	0
57716	0
57753	0
57785	0
57843	0
57850	0
57919	0
57924	0
57965	0
57972	0
58029	0
58145	0
58186	0
58257	0
58347	0
58355	0
58384	0
58516	0
58574	0
58698	0
58719	0
58723	0
58733	0
58734	0
58798	0
58806	0
58946	0
58959	0
58976	0
59050	0
59098	0
59241	0
59245	0
59449	0
59533	0
59625	0
59645	0
59783	0
60000	0
60094	0
60267	0
60287	0
60304	0
60376	0
60379	0
60395	0
60401	0
60454	0
60468	0
60542	0
60557	0
60637	0
60786	0
60814	0
60819	0
60850	0
60856	0
60909	0
61056	0
61104	0
61106	0
61142	0
61176	0
61267	0
61343	0
61365	0
61423	0
61506	0
61613	0
61620	0
61671	0
61715	0
61720	0
61721	0
61739	0
61757	0
61775	0
61842	0
61851	0
61853	0
61868	0
61895	0
61973	0
61978	0
62104	0
62151	0
62167	0
62192	0
62194	0
62260	0
62268	0
62337	0
62367	0
62369	0
62451	0
62567	0
62589	0
62612	0
62652	0
62751	0
62762	0
62773	0
62861	0
62865	0
62868	0
62897	0
62971	0
62983	0
63015	0
63056	0
63127	0
63240	0
63444	0
63473	0
63495	0
63515	0
63553	0
63557	0
63566	0
63593	0
63654	0
63660	0
63665	0
63747	0
63785	0
63793	0
63848	0
63869	0
63879	0
63970	0
64010	0
64018	0
64029	0
64098	0
64110	0
64201	0
64251	0
64328	0
64358	0
64498	0
64739	0
65107	0
65161	0
65169	0
65237	0
65238	0
65241	0
65245	0
65263	0
65328	0
65424	0
65429	0
65491	0
65648	0
65667	0
65682	0
65745	0
65751	0
65754	0
65772	0
65884	0
65885	0
65894	0
65922	0
65990	0
66033	0
66124	0
66131	0
66183	0
66216	0
66265	0
66325	0
66359	0
66455	0
66481	0
66487	0
66537	0
66553	0
66597	0
66618	0
66819	0
66963	0
67098	0
67250	0
67289	0
67304	0
67414	0
67461	0
67537	0
67553	0
67559	0
67565	0
67704	0
67723	0
67743	0
67761	0
67861	0
67892	0
67893	0
67896	0
67903	0
67938	0
67958	0
68119	0
68132	0
68176	0
68231	0
68309	0
68337	0
68400	0
68444	0
68516	0
68618	0
68648	0
68667	0
68687	0
68881	0
68914	0
69011	0
69022	0
69059	0
69078	0
69109	0
69178	0
69226	0
69242	0
69295	0
69305	0
69397	0
69401	0
69404	0
69406	0
69424	0
69619	0
69626	0
69627	0
69703	0
69705	0
69738	0
69742	0
69762	0
69805	0
69820	0
69821	0
69944	0
69959	0
69975	0
69978	0
70073	0
70119	0
70139	0
70171	0
70182	0
70429	0
70513	0
70590	0
70641	0
70651	0
70658	0
70662	0
70724	0
70731	0
70757	0
70767	0
70793	0
70808	0
70927	0
70972	0
71059	0
71111	0
71143	0
71144	0
71147	0
71149	0
71165	0
71188	0
71200	0
71252	0
71256	0
71270	0
71275	0
71320	0
71398	0
71429	0
71676	0
71812	0
71853	0
71894	0
71912	0
71933	0
71950	0
72065	0
72150	0
72239	0
72284	0
72328	0
72388	0
72514	0
72519	0
72544	0
72579	0
72608	0
72630	0
72670	0
72744	0
72906	0
72997	0
73059	0
73101	0
73171	0
73271	0
73306	0
73327	0
73341	0
73404	0
73426	0
73474	0
73489	0
73498	0
73513	0
73527	0
73555	0
73626	0
73642	0
73708	0
73717	0
73747	0
73762	0
73780	0
73786	0
73828	0
73943	0
73966	0
74012	0
74057	0
74105	0
74135	0
74199	0
74246	0
74252	0
74268	0
74276	0
74303	0
74326	0
74327	0
74348	0
74365	0
74579	0
74583	0
74656	0
74720	0
74731	0
74777	0
74822	0
74827	0
74847	0
74901	0
74949	0
74981	0
74988	0
75028	0
75050	0
75168	0
75178	0
75180	0
75213	0
75232	0
75284	0
75315	0
75332	0
75426	0
75429	0
75430	0
75453	0
75503	0
75559	0
75584	0
75650	0
75690	0
75702	0
75750	0
75753	0
75780	0
75855	0
75899	0
76144	0
76151	0
76295	0
76307	0
76389	0
76422	0
76475	0
76515	0
76528	0
76621	0
76743	0
76776	0
76977	0
76982	0
77019	0
77127	0
77149	0
77197	0
77206	0
77307	0
77401	0
77591	0
77647	0
77728	0
77786	0
77811	0
77826	0
77968	0
78096	0
78185	0
78198	0
78254	0
78259	0
78265	0
78296	0
78328	0
78348	0
78447	0
78475	0
78583	0
78588	0
78593	0
78606	0
78607	0
78632	0
78663	0
78679	0
78726	0
78731	0
78919	0
78972	0
79001	0
79221	0
79264	0
79299	0
79344	0
79394	0
79469	0
79561	0
79695	0
79731	0
79752	0
79811	0
79813	0
79867	0
79876	0
79898	0
79924	0
79932	0
80068	0
80078	0
80097	0
80102	0
80159	0
80258	0
80346	0
80375	0
80378	0
80440	0
80444	0
80703	0
80706	0
80813	0
80870	0
80924	0
80950	0
80969	0
80986	0
81058	0
81103	0
81181	0
81195	0
81203	0
81286	0
81328	0
81380	0
81479	0
81578	0
81621	0
81648	0
81721	0
81749	0
81760	0
81956	0
81984	0
81985	0
81996	0
82154	0
82159	0
82164	0
82183	0
82206	0
82217	0
82269	0
82311	0
82331	0
82418	0
82429	0
82448	0
82464	0
82472	0
82493	0
82558	0
82576	0
82684	0
82801	0
82896	0
82983	0
83077	0
83259	0
83268	0
83286	0
83299	0
83393	0
83397	0
83425	0
83472	0
83514	0
83517	0
83521	0
83535	0
83554	0
83624	0
83636	0
83665	0
83695	0
83923	0
83968	0
84008	0
84138	0
84209	0
84248	0
84255	0
84268	0
84378	0
84414	0
84455	0
84459	0
84490	0
84497	0
84507	0
84555	0
84634	0
84649	0
84716	0
84728	0
84813	0
84849	0
84914	0
84918	0
84992	0
85037	0
85108	0
85122	0
85184	0
85265	0
85288	0
85310	0
85422	0
85426	0
85572	0
85581	0
85591	0
85644	0
85705	0
85723	0
85724	0
85779	0
85881	0
85885	0
85902	0
85936	0
85976	0
86086	0
86201	0
86202	0
86323	0
86330	0
86388	0
86418	0
86503	0
86559	0
86569	0
86685	0
86720	0
86742	0
86757	0
86807	0
86818	0
86872	0
86977	0
86995	0
87025	0
87129	0
87263	0
87579	0
87699	0
87736	0
87761	0
87773	0
87791	0
87829	0
87964	0
87988	0
88029	0
88031	0
88105	0
88111	0
88167	0
88285	0
88286	0
88350	0
88441	0
88657	0
88869	0
88874	0
88919	0
88972	0
89027	0
89151	0
89153	0
89181	0
89221	0
89226	0
89234	0
89337	0
89445	0
89446	0
89481	0
89507	0
89521	0
89553	0
89629	0
89643	0
89708	0
89803	0
89820	0
89883	0
89888	0
89919	0
89955	0
89959	0
89964	0
90013	0
90157	0
90232	0
90332	0
90359	0
90361	0
90419	0
90554	0
90570	0
90597	0
90613	0
90624	0
90659	0
90660	0
90670	0
90728	0
90770	0
90805	0
90916	0
90936	0
90967	0
90974	0
91063	0
91106	0
91143	0
91183	0
91219	0
91247	0
91304	0
91340	0
91358	0
91395	0
91445	0
91460	0
91489	0
91742	0
91815	0
91868	0
92163	0
92329	0
92385	0
92438	0
92444	0
92446	0
92574	0
92589	0
92611	0
92621	0
92626	0
92701	0
92737	0
92825	0
92826	0
92900	0
92929	0
92930	0
92969	0
93029	0
93075	0
93145	0
93167	0
93202	0
93204	0
93207	0
93358	0
93374	0
93429	0
93450	0
93453	0
93469	0
93478	0
93486	0
93552	0
93609	0
93663	0
93766	0
93798	0
93819	0
93821	0
93912	0
94029	0
94046	0
94048	0
94062	0
94064	0
94083	0
94110	0
94203	0
94241	0
94271	0
94313	0
94317	0
94341	0
94389	0
94412	0
94416	0
94433	0
94472	0
94531	0
94560	0
94563	0
94668	0
94742	0
94763	0
94821	0
94877	0
94914	0
94950	0
94953	0
94975	0
94999	0
95132	0
95143	0
95194	0
95227	0
95229	0
95236	0
95335	0
95373	0
95410	0
95434	0
95482	0
95527	0
95615	0
95722	0
95768	0
95777	0
96002	0
96033	0
96041	0
96048	0
96049	0
96144	0
96210	0
96235	0
96253	0
96412	0
96487	0
96518	0
96722	0
96723	0
96736	0
96767	0
96873	0
96912	0
96937	0
96942	0
96982	0
97003	0
97056	0
97065	0
97098	0
97149	0
97198	0
97212	0
97312	0
97381	0
97385	0
97397	0
97462	0
97511	0
97570	0
97672	0
97791	0
97867	0
97962	0
97977	0
97993	0
98000	0
98169	0
98194	0
98315	0
98317	0
98325	0
98365	0
98402	0
98479	0
98498	0
98565	0
98585	0
98604	0
98610	0
98632	0
98633	0
98662	0
98706	0
98711	0
98732	0
98782	0
98805	0
98940	0
99069	0
99081	0
99168	0
99281	0
99312	0
99401	0
99531	0
99552	0
99665	0
99767	0
99866	0
55	0
127	0
178	0
219	0
319	0
407	0
428	0
474	0
487	0
517	0
547	0
566	0
687	0
693	0
751	0
752	0
766	0
823	0
847	0
909	0
912	0
983	0
993	0
1252	0
1303	0
1424	0
1458	0
1490	0
1879	0
1951	0
2062	0
2160	0
2168	0
2227	0
2296	0
2327	0
2406	0
2421	0
2422	0
2458	0
2497	0
2499	0
2545	0
2554	0
2572	0
